tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,rating_numerator,rating_denominator,name,display_text_range,stages,retweet_count,favorite_count,dog_breed,confidence,is_dog,rating_category
816336735214911488,0,0,2017-01-03 17:33:39,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet,11,10,Dudley,86,None,2007,8835,Labrador_retriever,0.91933,True,above_10
816091915477250048,0,0,2017-01-03 01:20:49,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well,12,10,Comet,91,None,2209,9152,Pomeranian,0.967345,True,above_10
815990720817401858,0,0,2017-01-02 18:38:42,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq",11,10,Jack,139,None,1060,5089,Chihuahua,0.428756,True,above_10
815966073409433600,0,0,2017-01-02 17:00:46,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10,13,10,None,57,Pupper,8712,22986,Tibetan_mastiff,0.506312,True,above_10
815736392542261248,0,0,2017-01-02 01:48:06,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday,11,10,Akumi,94,None,2340,10104,Border_collie,0.5489069999999999,True,above_10
815639385530101762,0,0,2017-01-01 19:22:38,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm,12,10,Titan,100,None,1694,8434,German_shepherd,0.8179529999999999,True,above_10
815390420867969024,0,0,2017-01-01 02:53:20,Twitter for iPhone,Happy New Year from the squad! 13/10 for all,13,10,None,44,None,3918,10636,restaurant,0.279846,False,above_10
814986499976527872,0,0,2016-12-31 00:08:17,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho,11,10,Cooper,93,Pupper,1318,7855,dalmatian,0.999828,True,above_10
814638523311648768,0,0,2016-12-30 01:05:33,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop,12,10,Olivia,86,None,2783,11565,golden_retriever,0.650814,True,above_10
814530161257443328,0,0,2016-12-29 17:54:58,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well,12,10,Alf,112,None,1914,8880,miniature_poodle,0.626913,True,above_10
814153002265309185,0,0,2016-12-28 16:56:16,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning,12,10,Oshie,109,None,8946,29569,golden_retriever,0.490068,True,above_10
813910438903693312,0,0,2016-12-28 00:52:25,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist,11,10,Chubbs,93,Doggo,1926,9546,Siberian_husky,0.6993550000000001,True,above_10
813812741911748608,0,0,2016-12-27 18:24:12,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP",14,10,Gary,139,None,14390,37390,French_bulldog,0.709146,True,above_10
813800681631023104,0,0,2016-12-27 17:36:16,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af,12,10,Sky,66,None,1816,8550,malamute,0.501159,True,above_10
813217897535406080,0,0,2016-12-26 03:00:30,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af,13,10,Atlas,68,None,7520,19151,Samoyed,0.905972,True,above_10
813202720496779264,0,0,2016-12-26 02:00:11,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10,11,10,None,112,Doggo,1862,9479,cocker_spaniel,0.701852,True,above_10
813187593374461952,0,0,2016-12-26 01:00:05,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10,13,10,None,107,None,4497,20426,golden_retriever,0.888181,True,above_10
813172488309972993,0,0,2016-12-26 00:00:03,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10,12,10,Eleanor,75,None,1985,9535,doormat,0.954844,False,above_10
813157409116065792,0,0,2016-12-25 23:00:08,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark,12,10,Layla,112,None,2283,7986,Siamese_cat,0.8439110000000001,False,above_10
813142292504645637,0,0,2016-12-25 22:00:04,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10,13,10,None,84,None,2453,8701,beagle,0.848735,True,above_10
813127251579564032,0,0,2016-12-25 21:00:18,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup,11,10,None,89,Doggo,3231,12178,Norwegian_elkhound,0.432416,True,above_10
813112105746448384,0,0,2016-12-25 20:00:07,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby,12,10,Toby,100,None,2830,10596,dingo,0.287369,False,above_10
813096984823349248,0,0,2016-12-25 19:00:02,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him,11,10,Rocky,74,Doggo,3723,10838,Great_Dane,0.128056,True,above_10
813081950185472002,0,0,2016-12-25 18:00:17,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly,11,10,Baron,112,None,2853,10147,Doberman,0.909951,True,above_10
813066809284972545,0,0,2016-12-25 17:00:08,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup,12,10,Tyr,115,None,2013,8184,toy_terrier,0.7764,True,above_10
813051746834595840,0,0,2016-12-25 16:00:16,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy,13,10,Bauer,90,None,7591,21529,golden_retriever,0.914804,True,above_10
812781120811126785,0,0,2016-12-24 22:04:54,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10,10,10,Swagger,101,None,1967,7784,bull_mastiff,0.989316,True,below 10
812709060537683968,0,0,2016-12-24 17:18:34,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af,12,10,Brandi,94,None,1478,6803,Irish_setter,0.326873,True,above_10
812503143955202048,0,0,2016-12-24 03:40:19,Twitter for iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS",13,10,None,118,None,1261,6239,loupe,0.546856,False,above_10
812466873996607488,0,0,2016-12-24 01:16:12,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable,12,10,Mary,110,None,1996,8193,bath_towel,0.0998035,False,above_10
812372279581671427,0,0,2016-12-23 19:00:19,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af,13,10,Moe,103,None,3783,14057,golden_retriever,0.7848729999999999,True,above_10
811985624773361665,0,0,2016-12-22 17:23:53,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared,11,10,Ted,88,None,1449,7467,Staffordshire_bullterrier,0.6105729999999999,True,above_10
811744202451197953,0,0,2016-12-22 01:24:33,Twitter for iPhone,This is Halo. She likes watermelon. 13/10,13,10,Halo,41,None,1641,7755,Pekinese,0.386082,True,above_10
811627233043480576,0,0,2016-12-21 17:39:46,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet,10,10,Augie,103,None,3181,13134,beagle,0.39628,True,below 10
811386762094317568,0,0,2016-12-21 01:44:13,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him,11,10,Craig,112,Pupper,6581,21526,Pembroke,0.804177,True,above_10
810984652412424192,0,0,2016-12-19 23:06:23,Twitter for iPhone,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t",34,10,Sam,143,None,1480,5488,golden_retriever,0.8713420000000001,True,above_10
810896069567610880,0,0,2016-12-19 17:14:23,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine",11,10,Hunter,127,None,1825,9278,flat-coated_retriever,0.8208040000000001,True,above_10
810657578271330305,0,0,2016-12-19 01:26:42,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue,11,10,Pavlov,100,None,2743,11289,malamute,0.753521,True,above_10
810284430598270976,0,0,2016-12-18 00:43:57,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil,13,10,Phil,79,None,11686,36306,malamute,0.620768,True,above_10
810254108431155201,0,0,2016-12-17 22:43:27,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet",12,10,Gus,118,None,3472,15125,Staffordshire_bullterrier,0.292556,True,above_10
809920764300447744,0,0,2016-12-17 00:38:52,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console",10,10,None,116,None,4065,15958,Norwich_terrier,0.397163,True,below 10
809448704142938112,0,0,2016-12-15 17:23:04,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10",12,10,None,41,None,1511,7131,Greater_Swiss_Mountain_dog,0.375415,True,above_10
809220051211603969,0,0,2016-12-15 02:14:29,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately,12,10,Kyro,126,None,5794,20509,Pomeranian,0.8195110000000001,True,above_10
809084759137812480,0,0,2016-12-14 17:16:53,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed",11,10,Wallace,136,None,3633,13621,vizsla,0.911412,True,above_10
808838249661788160,0,0,2016-12-14 00:57:20,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible,13,10,Ito,116,None,3143,10396,Rottweiler,0.36953,True,above_10
808733504066486276,0,0,2016-12-13 18:01:07,Twitter for iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue,12,10,None,98,Pupper,2236,8148,seat_belt,0.779137,False,above_10
808501579447930884,0,0,2016-12-13 02:39:32,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10,12,10,Koda,105,None,2690,11627,Airedale,0.4542390000000001,True,above_10
808106460588765185,0,0,2016-12-12 00:29:28,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time,12,10,None,120,Doggo Pupper,2279,9039,golden_retriever,0.426183,True,above_10
808001312164028416,0,0,2016-12-11 17:31:39,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester,12,10,Cooper,105,None,3646,12914,Labrador_retriever,0.730959,True,above_10
807621403335917568,0,0,2016-12-10 16:22:02,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie,14,10,Ollie,137,Pupper,3763,15014,golden_retriever,0.873233,True,above_10
807106840509214720,0,0,2016-12-09 06:17:20,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy,13,10,Stephan,61,None,57336,121894,Chihuahua,0.50537,True,above_10
807010152071229440,0,0,2016-12-08 23:53:08,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop,12,10,Lennon,123,None,3982,13447,golden_retriever,0.610807,True,above_10
806629075125202948,0,0,2016-12-07 22:38:52,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10",13,10,None,85,None,35850,77040,Arabian_camel,0.366248,False,above_10
806542213899489280,0,0,2016-12-07 16:53:43,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af,11,10,Waffles,99,None,2434,10525,vizsla,0.938617,True,above_10
806219024703037440,0,0,2016-12-06 19:29:28,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10,11,10,None,123,None,1228,6617,chow,0.835102,True,above_10
805932879469572096,0,0,2016-12-06 00:32:26,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10,12,10,Major,125,None,1983,8520,Norwegian_elkhound,0.657967,True,above_10
805826884734976000,0,0,2016-12-05 17:31:15,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10,12,10,Duke,54,None,1889,6762,Siberian_husky,0.248926,True,above_10
805520635690676224,0,0,2016-12-04 21:14:20,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke,13,10,Zeke,138,None,1715,5918,malinois,0.643147,True,above_10
805487436403003392,0,0,2016-12-04 19:02:24,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af",12,10,Sansa,137,None,2610,9049,shield,0.58783,False,above_10
805207613751304193,0,0,2016-12-04 00:30:29,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10,12,10,Shooter,55,None,1775,8045,Pembroke,0.244705,True,above_10
804738756058218496,0,0,2016-12-02 17:27:25,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10,12,10,Django,97,None,3947,14089,Tibetan_mastiff,0.91579,True,above_10
804026241225523202,0,0,2016-11-30 18:16:08,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly,13,10,Bo,81,None,16701,45904,web_site,0.492709,False,above_10
803773340896923648,0,0,2016-11-30 01:31:12,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry,12,10,Diogi,106,Puppo,2840,10358,miniature_pinscher,0.817066,True,above_10
803638050916102144,0,0,2016-11-29 16:33:36,Twitter for iPhone,Pupper hath acquire enemy. 13/10,13,10,None,32,Pupper,4277,11279,Labrador_retriever,0.372776,True,above_10
803380650405482500,0,0,2016-11-28 23:30:47,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10,12,10,Sonny,94,None,1925,8003,bookcase,0.890601,False,above_10
803276597545603072,0,0,2016-11-28 16:37:19,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck,11,10,Winston,110,None,2538,10337,Pembroke,0.457086,True,above_10
802952499103731712,0,0,2016-11-27 19:09:28,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist,12,10,Marley,74,None,2075,9292,chow,0.944032,True,above_10
802572683846291456,0,0,2016-11-26 18:00:13,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution,12,10,Winnie,107,None,2591,9206,golden_retriever,0.610171,True,above_10
802323869084381190,0,0,2016-11-26 01:31:31,Twitter for iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful,13,10,Severus,127,None,6028,16699,home_theater,0.765069,False,above_10
802265048156610565,733109485275860992,4196983835,2016-11-25 21:37:47,Twitter for iPhone,"Like doggo, like pupper version 2. Both 11/10",11,10,None,45,Doggo Pupper,1419,6969,Labrador_retriever,0.8971620000000001,True,above_10
802239329049477120,0,0,2016-11-25 19:55:35,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo,12,10,Loki,132,Puppo,2707,9342,Eskimo_dog,0.482498,True,above_10
801958328846974976,0,0,2016-11-25 01:18:59,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly,12,10,Ronnie,103,None,1762,7967,Staffordshire_bullterrier,0.327887,True,above_10
801538201127157760,0,0,2016-11-23 21:29:33,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace,12,10,Wallace,84,None,2131,8460,Pembroke,0.550506,True,above_10
801285448605831168,0,0,2016-11-23 04:45:12,Twitter for iPhone,oh h*ck 10/10,10,10,None,13,None,850,6242,minivan,0.789376,False,below 10
801167903437357056,0,0,2016-11-22 20:58:07,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10,13,10,Milo,56,None,6122,25234,cocker_spaniel,0.74022,True,above_10
801115127852503040,0,0,2016-11-22 17:28:25,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine,12,10,Bones,120,Doggo Pupper,2177,8323,dalmatian,0.823356,True,above_10
800751577355128832,0,0,2016-11-21 17:23:47,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10,12,10,Mauve,96,None,2887,10872,cocker_spaniel,0.771984,True,above_10
800513324630806528,0,0,2016-11-21 01:37:04,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10,11,10,Chef,78,None,3087,13538,Pembroke,0.8289040000000001,True,above_10
800459316964663297,0,0,2016-11-20 22:02:27,Twitter for iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely,12,10,None,87,Pupper,2243,9797,teddy,0.31192800000000004,False,above_10
800388270626521089,0,0,2016-11-20 17:20:08,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer,12,10,Doc,99,Floofer,2899,11509,golden_retriever,0.35986,True,above_10
800141422401830912,0,0,2016-11-20 00:59:15,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10,13,10,Peaches,96,None,2634,15762,golden_retriever,0.938048,True,above_10
800018252395122689,0,0,2016-11-19 16:49:49,Twitter for iPhone,Here's a doggo doin a struggle. 11/10 much determined,11,10,None,53,Doggo,13620,29247,vacuum,0.289485,False,above_10
799757965289017345,0,0,2016-11-18 23:35:32,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back,13,10,Sobe,106,Doggo,2231,8656,Border_collie,0.442534,True,above_10
799422933579902976,0,0,2016-11-18 01:24:14,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly,12,10,Longfellow,136,None,1991,8302,miniature_pinscher,0.58363,True,above_10
799297110730567681,0,0,2016-11-17 17:04:16,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet,11,10,Jeffrey,91,None,2854,10193,malamute,0.985028,True,above_10
799063482566066176,0,0,2016-11-17 01:35:54,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish,11,10,Mister,84,None,2547,8328,Norfolk_terrier,0.334436,True,above_10
798933969379225600,0,0,2016-11-16 17:01:16,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him,12,10,Iroh,59,None,4630,13496,Siberian_husky,0.703224,True,above_10
798925684722855936,0,0,2016-11-16 16:28:21,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow,11,10,Shadow,122,None,1485,7705,West_Highland_white_terrier,0.539463,True,above_10
798209839306514432,0,0,2016-11-14 17:03:50,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10,13,10,Cooper,106,None,2638,10733,Pekinese,0.524583,True,above_10
797971864723324932,0,0,2016-11-14 01:18:12,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af,12,10,None,89,Pupper,3217,11976,American_Staffordshire_terrier,0.489845,True,above_10
797545162159308800,0,0,2016-11-12 21:02:38,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately,12,10,Cassie,109,None,5034,14987,Pembroke,0.954089,True,above_10
797236660651966464,0,0,2016-11-12 00:36:46,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser,12,10,Pancake,89,None,6826,20584,collie,0.767005,True,above_10
796865951799083009,0,0,2016-11-11 00:03:42,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet,12,10,Tyr,88,None,1980,7919,Cardigan,0.8391290000000001,True,above_10
796759840936919040,0,0,2016-11-10 17:02:03,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up,11,10,Romeo,111,None,3153,12203,American_Staffordshire_terrier,0.463996,True,above_10
796484825502875648,0,0,2016-11-09 22:49:15,Twitter for iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere,12,10,None,82,Doggo,1822,7805,cocker_spaniel,0.116924,True,above_10
796387464403357696,0,0,2016-11-09 16:22:22,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well,12,10,Snicku,130,None,4296,11346,Pekinese,0.461164,True,above_10
796149749086875649,0,0,2016-11-09 00:37:46,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby,11,10,Ruby,88,None,14776,33277,golden_retriever,0.600276,True,above_10
796116448414461957,0,0,2016-11-08 22:25:27,Twitter for iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10,11,10,None,96,None,2490,9397,Cardigan,0.700182,True,above_10
796080075804475393,0,0,2016-11-08 20:00:55,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10,12,10,Yogi,49,None,2397,8718,chow,0.973846,True,above_10
796031486298386433,0,0,2016-11-08 16:47:50,Twitter for iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful,13,10,Daisy,82,None,3839,11147,golden_retriever,0.893775,True,above_10
795464331001561088,0,0,2016-11-07 03:14:10,Twitter for iPhone,Elder doggo does a splash. Both 13/10 incredible stuff,13,10,None,54,Doggo,24499,51204,golden_retriever,0.193082,True,above_10
795400264262053889,0,0,2016-11-06 22:59:35,Twitter for iPhone,This is Brody. He's trying to make the same face as the football. 12/10,12,10,Brody,71,None,2978,10388,golden_retriever,0.925494,True,above_10
795076730285391872,0,0,2016-11-06 01:33:58,Twitter for iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10,11,10,Bailey,78,None,5610,16708,gas_pump,0.676439,False,above_10
794926597468000259,0,0,2016-11-05 15:37:24,Twitter for iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop,12,10,Mack,75,None,2391,10586,teddy,0.569566,False,above_10
794332329137291264,0,0,2016-11-04 00:15:59,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy,12,10,Nimbus,126,None,2757,9858,Samoyed,0.988307,True,above_10
794205286408003585,0,0,2016-11-03 15:51:10,Twitter for iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af,14,10,Laika,119,Pupper,3426,9501,pedestal,0.66266,False,above_10
793962221541933056,0,0,2016-11-02 23:45:19,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly,12,10,Maximus,101,None,5057,17348,Labrador_retriever,0.8616510000000001,True,above_10
793845145112371200,0,0,2016-11-02 16:00:06,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af,13,10,Clark,71,None,1932,9511,Old_English_sheepdog,0.7652770000000001,True,above_10
793601777308463104,0,0,2016-11-01 23:53:02,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug,12,10,Dobby,76,None,1684,8225,miniature_pinscher,0.538981,True,above_10
793500921481273345,0,0,2016-11-01 17:12:16,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10,12,10,Fiona,115,None,2461,11010,golden_retriever,0.326122,True,above_10
793286476301799424,0,0,2016-11-01 03:00:09,Twitter for iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck,13,10,Moreton,67,None,9493,25352,Afghan_hound,0.274637,True,above_10
793271401113350145,0,0,2016-11-01 02:00:14,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af,12,10,Dave,118,None,2471,8963,Siberian_husky,0.231695,True,above_10
793256262322548741,0,0,2016-11-01 01:00:05,Twitter for iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked,12,10,None,98,None,8629,20599,basset,0.207622,True,above_10
793241302385262592,0,0,2016-11-01 00:00:38,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af,13,10,Tucker,70,None,3394,10854,golden_retriever,0.559308,True,above_10
793226087023144960,0,0,2016-10-31 23:00:11,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10",11,10,Juno,123,None,2960,10142,wire-haired_fox_terrier,0.456047,True,above_10
793210959003287553,0,0,2016-10-31 22:00:04,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution,10,10,Maude,92,None,2888,9204,doormat,0.874431,False,below 10
793195938047070209,0,0,2016-10-31 21:00:23,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo,12,10,Lily,99,Puppo,5830,15770,Labrador_retriever,0.654762,True,above_10
793180763617361921,0,0,2016-10-31 20:00:05,Twitter for iPhone,This is Newt. He's a strawberry. 11/10,11,10,Newt,38,None,2075,7161,Lakeland_terrier,0.266824,True,above_10
793165685325201412,0,0,2016-10-31 19:00:10,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on,12,10,Benji,128,None,2874,9722,golden_retriever,0.946224,True,above_10
793150605191548928,0,0,2016-10-31 18:00:14,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10,11,10,Nida,66,None,1753,6370,Italian_greyhound,0.193869,True,above_10
793135492858580992,0,0,2016-10-31 17:00:11,Twitter for iPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all,13,10,None,71,None,2569,6655,bakery,0.737041,False,above_10
793120401413079041,0,0,2016-10-31 16:00:13,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort",11,10,Robin,139,None,4044,13082,Labrador_retriever,0.7249439999999999,True,above_10
792913359805018113,0,0,2016-10-31 02:17:31,Twitter for iPhone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest,13,10,None,104,None,4104,14774,web_site,0.226716,False,above_10
792883833364439040,0,0,2016-10-31 00:20:11,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10,12,10,Bailey,100,None,4416,11662,jack-o'-lantern,0.999306,False,above_10
792773781206999040,0,0,2016-10-30 17:02:53,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug,12,10,Monster,114,None,1737,7581,Yorkshire_terrier,0.912804,True,above_10
